LON,LAT,EDO,CLAVE,ESTACION,feb-24
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",3.5
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",2.54
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",5.4
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",7.5
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",0.01
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",0.2
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",0.4
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",10.31
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",22.01
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",0.02
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",0.04
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",0.35
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",5.5
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",10.4
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",5.6
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",7.9
-92.874722,17.189444,CHIS,ARROYOGRANDE,"Arroyo Grande, Chis. SGT*",19.6
-93.427222,17.253611,CHIS,AZAPACCFE,"Aza Pac, Chis. CFE*",54.3
-93.026389,16.9525,CHIS,BOMBANA,"Bombana, Chis. SGT*",16
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",9.2
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",3.3
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",6.6
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",1.6
-92.618056,16.963333,CHIS,CHALCHIHUITAN,"Chalchihuitán, Chis. SGT*",27.8
-93.131389,17.341389,CHIS,CHAPULTENANGO,"Chapultenango, Chis. SGT*",119.4
-92.715556,16.578056,CHIS,CHIAPILLA,"Villa de Chiapilla, Chis. SGT*",17.7
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",2.8
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",5.61
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",19.9
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",9.7
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",3
-93.906111,16.2425,CHIS,CREDARRIAGA,"Cred Arriaga, Chis. PC*",11.41
-93.741389,16.671667,CHIS,CREDCINTALAPA,"Cred Cintalapa, Chis. PC*",4.58
-92.135556,16.224444,CHIS,CREDCOMITAN,"Cred Comitán, Chis. PC*",2.77
-92.965278,15.727778,CHIS,CUXTEPEQUES,"Finca Cuxtepeques, Chis. SGT*",10.3
-92.938056,15.881944,CHIS,CUXTEPEQUESHM,"Finca Cuxtepeques hidrométrica, Chis. SGT*",6.1
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",2.5
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",6.4
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",12.2
-92.828611,16.787778,CHIS,ELBURRERO,"El Burrero, Chis. SGT*",12
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",0
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",7.2
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",1.2
-92.829444,17.373056,CHIS,ESCALONCP,"El Escalón, Chis. SGT*",66.1
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",2.1
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",51.4
-92.299167,15.126667,CHIS,FARCP,"Finca Argovia, Chis.",4.1
-92.325278,15.173889,CHIS,FHACP,"Finca Hamburgo, Chis.",6.4
-92.918333,17.441389,CHIS,FIMADERO,"Francisco I. Madero, Chis. SGT*",93.6
-92.476111,15.346667,CHIS,FPZCP,"Finca la Paz, Chis.",14
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",5.9
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",0.2
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",0.5
-92.454167,16.712778,CHIS,HUIXTAN,"Huixtán, Chis. SGT*",6.2
-92.471389,15.146944,CHIS,HUIXTLA,"Huixtla, Chis. SGT*",3.6
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",6.4
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",8.03
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",33.8
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",33.7
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",10.2
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",0
-92.715556,16.887778,CHIS,LARRAINZAR,"Larráinzar, Chis. SGT*",18.1
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",3.9
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",3.9
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",1.72
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",12.91
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",0.1
-92.673889,17.185556,CHIS,MOJOSTIC,"Mojostic, Chis. SGT*",0.6
-93.384444,16.0675,CHIS,MONTERREYCFE,"Monterrey, Chis. CFE*",8
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",4.2
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",63
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",19.6
-91.967778,15.849444,CHIS,PCONCORDIACFE,"Puente Concordia, Chis. CFE*",3.4
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",58.3
-93.474444,17.463611,CHIS,PENITAS,"Peñitas, Chis. SGT*",60.2
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",0.4
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",38.65
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",10.4
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",9.4
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",36.2
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",4.9
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",91.4
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",9.4
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",57.8
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",56.9
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",11.5
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",11.2
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",10.6
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",0.3
-92.951389,15.872778,CHIS,SFRANCISCOII,"San Francisco 2, Chis. SGT*",7.2
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",68.9
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",0
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",8.9
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",8.4
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",16.9
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SGT*",0
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",5.1
-93.244722,17.494167,CHIS,SUNUAPA,"Sunuapa, Chis. SGT*",111.1
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",0
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",2
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",8.2
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",5.5
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",9.3
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",8.1
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",8
-93.5375,17.283333,CHIS,TZICP,"Tzimbac, Chis.",58.8
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",57
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",5.02
-93.248056,16.253889,CHIS,VILLAFLORES,"Villaflores, Chis. SGT*",21.9
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",8
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",17.52
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",0.01
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",0
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",55
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",0
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",15.41
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",0
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",8.21
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",0
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",30.3
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",54
-100.954444,29.329167,COAH,LASVACASC,"Las Vacas Ciudad Acuña, Coah. CILA*",11.2
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",37.01
-103.266667,25.766667,COAH,MADCL,"Madero, Coah.",38
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",17.5
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",9.5
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",64.1
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",0
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",0
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",12
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",51.9
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",35.7
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",38.8
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",4
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",19
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",13.4
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",20.51
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",18.9
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",22.9
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",19.2
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",28
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",19.31
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",28.2
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",18.7
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",13.8
-104.057778,19.391667,COL,MINATITLAN,"Minatitlán, Col. SMN*",24.9
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",12.8
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",26.1
-104.1,18.936111,COL,RDRCM,"Radar, Col.",19.5
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",20.2
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",12.01
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",23.5
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",21.51
-99.235278,19.203333,DF,AJUSCOALTATEN,"Ajusco Alta Tensión, Cd. de Méx. SEGIAGUA",0
-99.197222,19.388611,DF,CAJA6IPSAYP,"Caja 6 IP San Antonio y Periférico, Cd. de Méx. SEGIAGUA",12.5
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",15.75
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",15
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",12.75
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",14
-99.021667,19.256111,DF,CERRILLOS,"Cerrillos, Cd. de Méx. SEGIAGUA",15.25
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",36.75
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",18.75
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",13.5
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",15
-99.077778,19.4775,DF,CRAEOCAVM,"San Juan de Aragón CRAE OCAVM, Cd. de Méx. SEGIAGUA",14.25
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",10.4
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",27.5
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",15
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",0
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",12.75
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",15.5
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",23.01
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",16.25
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de Méx. SMN*",20
-99.073056,19.288611,DF,ELMOLINOCDMX,"El Molino, Cd. de Méx. SEGIAGUA",15
-99.066667,19.377778,DF,EMRDF,"El Moral SACM, Cd. de Méx.",7.37
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",16
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",24.25
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",15.3
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",17.25
-99.170556,19.286944,DF,LAJOYACDMX,"La Joya, Cd. de Méx. SEGIAGUA",29.75
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",16.25
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",0
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",13.25
-99.191944,19.416389,DF,MDELREY,"Molino del Rey, Cd. de Méx SMN*",8.4
-99.026944,19.187222,DF,MILPAALTADF,"Milpa Alta, Cd. de Méx. SEGIAGUA",23
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",17.64
-99.120556,19.150556,DF,MTULMIAC,"Manantial Tulmiac, Cd. de Méx. SEGIAGUA",26.75
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",0
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",16
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",13.25
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",18.75
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",16
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",17
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",11.5
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",14
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",14.75
-99.209444,19.308611,DF,PICACHOAJUSCO,"Planta Pichacho Ajusco Periférico, Cd. de Méx. SEGIAGUA",15
-99.219444,19.285278,DF,PICACHOHOMUN,"Picacho Homun, Cd. de Méx. SEGIAGUA",13.5
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",15.5
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",12.75
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",13.25
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",15.5
-99.177222,19.328889,DF,POZOCU,"Pozo Ciudad Universitaria, Cd. de Méx. SEGIAGUA",15.5
-99.233611,19.364444,DF,PRESAMIXCOAC,"Presa Mixcoac, Cd. de Méx. SEGIAGUA",26.75
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",0.25
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",15.75
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",13.75
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",15.5
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",13.5
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",15.75
-99.059444,19.225278,DF,PTARSPACTOPAN,"PTAR San Pedro Actopan, Cd. de Méx. SEGIAGUA",17.25
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",14.5
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",20.5
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",17.75
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",16
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",13
-99.129444,19.237222,DF,RECLUSORIOSUR,"Pozo reclusorio Sur, Cd. de Méx. SEGIAGUA",0
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",0
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",16.75
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",14
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",17.5
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",13.9
-99.176389,19.206389,DF,SMTOPILEJO,"San Miguel Topilejo, Cd. de Méx. SEGIAGUA",24.25
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",15.75
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",0
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",17.75
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",14.75
