LON,LAT,EDO,CLAVE,ESTACION,ene-16
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",10.9
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",2.6
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",9.6
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",3.5
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",4.31
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",4.4
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",9.2
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",5.7
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",3.85
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",4.8
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",8.6
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",4
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",8.3
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",8.5
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",10.1
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",0.2
-104.768611,24.978611,DGO,CDCDR,"Coneto de Comonfort, Dgo.",32
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",9
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",33.91
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",21.5
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",9.7
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",6.2
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",5.1
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",32.5
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",7
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",0
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",9.2
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",5.4
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",10.61
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",12.81
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",9
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",36.5
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",31
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",4.1
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",3.3
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",17.3
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",30
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",0
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",13.61
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",18.51
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",9.7
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",9.1
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",7.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",7
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",0
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",17
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",22
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",4.5
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",37
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",7.4
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",0
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",6.6
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",15.01
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",39.81
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",1.7
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",0.5
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",10
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",4
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",3.6
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",17.2
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",13.1
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",13
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",3.6
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",8.2
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",48.8
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",8.5
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",33
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",11.9
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",34
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",20.4
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",10.55
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",3.7
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",14.5
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",33
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",25.2
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",20.53
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",28.9
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",23.9
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",5.78
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",11.2
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",13
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",11
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",23.92
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",25.8
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",12.1
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",15.7
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",8
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",20.4
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",8.2
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",30
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",12.67
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",12.16
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",5.5
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",16.3
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",11
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",5.2
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",30
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",19
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",12.6
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",28.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",4.3
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",0.5
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",9
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",31.8
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",3.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",20.2
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",78.7
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",10.5
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",7.01
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",3.4
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",8.52
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",1.73
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",11.5
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",9.21
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",3.91
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",21
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",6.9
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",6.7
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",5.5
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",8.3
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",10.31
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",5
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",2.02
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",9
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",8.2
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",4.6
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",16
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",8
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",9
-100.825833,20.588333,GTO,INIFAPGJ,"INIFAP, Gto. INIFAP*",0
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",5
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",7
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",6.6
-101.781667,20.303889,GTO,LAGAVILANA,"La Gavilana, Gto. INIFAP*",0
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",2.5
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",8.02
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",4
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",4
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",7
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",7
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",8
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",9
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",7.01
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",9.31
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",9.9
-101.923611,20.386667,GTO,SANTAANA,"Santa Ana, Gto. INIFAP*",0
-101.246111,20.213056,GTO,SANVICENTEINIFA,"San Vicente, Gto. INIFAP*",0
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",9.7
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",2
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",3.8
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",10
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",7
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",8.11
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",6.1
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",1.5
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",3.1
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",5.01
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",10
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",3
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",4.8
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",6
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",19.1
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",6
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",4.3
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",21.1
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",0.25
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",0.9
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",0
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",2
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",33.3
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",13.9
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",5.4
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",0
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",7
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",0
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",9.2
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",209.1
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",0
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",11
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",5.6
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",0
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",2
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",12.8
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",12.2
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",0
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",0.1
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",0
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",6.2
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",0
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",23
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",1
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",0
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",0
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",0
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",0
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",4.7
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",12.5
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",1.2
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",0
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",0.6
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",0
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",4.1
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",0
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",0.4
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",0.5
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",0
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",1.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",4.1
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",12
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",6
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",1.3
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",0.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",6.3
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",4.1
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",5.2
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",8.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",0
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",11.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",7.1
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",0.5
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",2.9
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",9.5
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",0
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",15
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",4.1
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",4.2
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",0
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",3.8
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",20.8
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",0
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",5.5
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",0
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",0.1
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",3.1
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",0
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",15.5
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",15
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",0
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",18.2
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",2.2
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",3.5
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",7.6
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",14.81
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",14.31
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",6.1
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",9.6
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",34.5
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",19.3
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",2.7
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",7.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",10.12
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",17.5
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",6
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",7.5
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",9
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",7
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",10.5
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",4.4
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",2.7
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",18.8
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",17.6
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",1.02
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",3.6
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",0.7
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0.2
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",26
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",13
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",14.51
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",6.9
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",2.8
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",2
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",6.02
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",5.5
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",6.3
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",18
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",42.2
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",9
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",8.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",17.02
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",2.4
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",10.9
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",10.1
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",14.51
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",32.12
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",10.11
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",17
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",5.5
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",11.04
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",6.9
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",6.6
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",6.1
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",6.5
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",18.9
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",4
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",6.3
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",37.9
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",10
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",19.3
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",0
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",9
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",12.8
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",8
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",9
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",8.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",8.9
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",7.2
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",8
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",8.1
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",21.2
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",10.1
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",18
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",20.2
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",17.1
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",0
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",15.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",1.9
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0.8
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",4.3
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",12.2
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",2.6
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",4
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",4.8
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",8
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",4.3
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",4
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",11.5
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",20.4
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",1
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",6
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",19.5
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",9.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",15.9
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",7
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",50
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",16
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",2.8
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",4
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",11.7
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",15
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",6.7
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",7.3
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",10.3
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",7
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",35
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",0.6
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",24.41
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",14.9
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",19.6
